150 mV/s
Potential/V, Current/A
-0.020, -9.427e-6
-0.019, -9.414e-6
-0.018, -9.401e-6
-0.017, -9.387e-6
-0.016, -9.371e-6
-0.015, -9.353e-6
-0.014, -9.334e-6
-0.013, -9.316e-6
-0.012, -9.299e-6
-0.011, -9.283e-6
-0.010, -9.269e-6
-0.009, -9.254e-6
-0.008, -9.237e-6
-0.007, -9.219e-6
-0.006, -9.200e-6
-0.005, -9.183e-6
-0.004, -9.170e-6
-0.003, -9.159e-6
-0.002, -9.148e-6
-0.001, -9.134e-6
-0.000, -9.117e-6
0.001, -9.096e-6
0.002, -9.075e-6
0.003, -9.056e-6
0.004, -9.039e-6
0.005, -9.023e-6
0.006, -9.006e-6
0.007, -8.988e-6
0.008, -8.969e-6
0.009, -8.951e-6
0.010, -8.934e-6
0.011, -8.919e-6
0.012, -8.904e-6
0.013, -8.887e-6
0.014, -8.867e-6
0.015, -8.847e-6
0.016, -8.827e-6
0.017, -8.808e-6
0.018, -8.790e-6
0.019, -8.772e-6
0.020, -8.752e-6
0.021, -8.731e-6
0.022, -8.710e-6
0.023, -8.691e-6
0.024, -8.675e-6
0.025, -8.659e-6
0.026, -8.642e-6
0.027, -8.622e-6
0.028, -8.599e-6
0.029, -8.575e-6
0.030, -8.554e-6
0.031, -8.532e-6
0.032, -8.511e-6
0.033, -8.488e-6
0.034, -8.466e-6
0.035, -8.446e-6
0.036, -8.427e-6
0.037, -8.407e-6
0.038, -8.385e-6
0.039, -8.361e-6
0.040, -8.335e-6
0.041, -8.309e-6
0.042, -8.285e-6
0.043, -8.260e-6
0.044, -8.237e-6
0.045, -8.216e-6
0.046, -8.196e-6
0.047, -8.176e-6
0.048, -8.154e-6
0.049, -8.127e-6
0.050, -8.099e-6
0.051, -8.071e-6
0.052, -8.043e-6
0.053, -8.016e-6
0.054, -7.989e-6
0.055, -7.962e-6
0.056, -7.935e-6
0.057, -7.907e-6
0.058, -7.879e-6
0.059, -7.850e-6
0.060, -7.819e-6
0.061, -7.789e-6
0.062, -7.759e-6
0.063, -7.730e-6
0.064, -7.702e-6
0.065, -7.674e-6
0.066, -7.643e-6
0.067, -7.609e-6
0.068, -7.572e-6
0.069, -7.536e-6
0.070, -7.501e-6
0.071, -7.468e-6
0.072, -7.436e-6
0.073, -7.402e-6
0.074, -7.367e-6
0.075, -7.329e-6
0.076, -7.291e-6
0.077, -7.255e-6
0.078, -7.221e-6
0.079, -7.187e-6
0.080, -7.150e-6
0.081, -7.108e-6
0.082, -7.063e-6
0.083, -7.018e-6
0.084, -6.974e-6
0.085, -6.931e-6
0.086, -6.886e-6
0.087, -6.839e-6
0.088, -6.792e-6
0.089, -6.745e-6
0.090, -6.699e-6
0.091, -6.651e-6
0.092, -6.601e-6
0.093, -6.551e-6
0.094, -6.499e-6
0.095, -6.445e-6
0.096, -6.390e-6
0.097, -6.333e-6
0.098, -6.277e-6
0.099, -6.221e-6
0.100, -6.163e-6
0.101, -6.102e-6
0.102, -6.038e-6
0.103, -5.973e-6
0.104, -5.907e-6
0.105, -5.843e-6
0.106, -5.778e-6
0.107, -5.712e-6
0.108, -5.644e-6
0.109, -5.571e-6
0.110, -5.496e-6
0.111, -5.421e-6
0.112, -5.347e-6
0.113, -5.272e-6
0.114, -5.195e-6
0.115, -5.115e-6
0.116, -5.032e-6
0.117, -4.948e-6
0.118, -4.862e-6
0.119, -4.776e-6
0.120, -4.687e-6
0.121, -4.594e-6
0.122, -4.500e-6
0.123, -4.405e-6
0.124, -4.309e-6
0.125, -4.211e-6
0.126, -4.109e-6
0.127, -4.003e-6
0.128, -3.894e-6
0.129, -3.782e-6
0.130, -3.669e-6
0.131, -3.559e-6
0.132, -3.448e-6
0.133, -3.337e-6
0.134, -3.222e-6
0.135, -3.102e-6
0.136, -2.976e-6
0.137, -2.847e-6
0.138, -2.717e-6
0.139, -2.583e-6
0.140, -2.447e-6
0.141, -2.308e-6
0.142, -2.167e-6
0.143, -2.024e-6
0.144, -1.880e-6
0.145, -1.733e-6
0.146, -1.583e-6
0.147, -1.431e-6
0.148, -1.277e-6
0.149, -1.119e-6
0.150, -9.591e-7
0.151, -7.937e-7
0.152, -6.231e-7
0.153, -4.501e-7
0.154, -2.741e-7
0.155, -9.562e-8
0.156, 8.353e-8
0.157, 2.652e-7
0.158, 4.491e-7
0.159, 6.344e-7
0.160, 8.241e-7
0.161, 1.018e-6
0.162, 1.214e-6
0.163, 1.415e-6
0.164, 1.619e-6
0.165, 1.826e-6
0.166, 2.036e-6
0.167, 2.247e-6
0.168, 2.458e-6
0.169, 2.672e-6
0.170, 2.888e-6
0.171, 3.107e-6
0.172, 3.330e-6
0.173, 3.554e-6
0.174, 3.780e-6
0.175, 4.009e-6
0.176, 4.240e-6
0.177, 4.475e-6
0.178, 4.714e-6
0.179, 4.957e-6
0.180, 5.201e-6
0.181, 5.447e-6
0.182, 5.693e-6
0.183, 5.938e-6
0.184, 6.185e-6
0.185, 6.432e-6
0.186, 6.680e-6
0.187, 6.931e-6
0.188, 7.184e-6
0.189, 7.439e-6
0.190, 7.698e-6
0.191, 7.956e-6
0.192, 8.214e-6
0.193, 8.472e-6
0.194, 8.728e-6
0.195, 8.984e-6
0.196, 9.240e-6
0.197, 9.497e-6
0.198, 9.754e-6
0.199, 1.001e-5
0.200, 1.027e-5
0.201, 1.052e-5
0.202, 1.078e-5
0.203, 1.103e-5
0.204, 1.128e-5
0.205, 1.153e-5
0.206, 1.178e-5
0.207, 1.203e-5
0.208, 1.228e-5
0.209, 1.253e-5
0.210, 1.278e-5
0.211, 1.302e-5
0.212, 1.326e-5
0.213, 1.349e-5
0.214, 1.373e-5
0.215, 1.396e-5
0.216, 1.419e-5
0.217, 1.442e-5
0.218, 1.465e-5
0.219, 1.487e-5
0.220, 1.509e-5
0.221, 1.531e-5
