100 mV/s
Potential/V, Current/A
0.194, 9.174e-6
0.195, 9.311e-6
0.196, 9.440e-6
0.197, 9.565e-6
0.198, 9.684e-6
0.199, 9.799e-6
0.200, 9.911e-6
0.201, 1.002e-5
0.202, 1.012e-5
0.203, 1.022e-5
0.204, 1.030e-5
0.205, 1.038e-5
0.206, 1.045e-5
0.207, 1.053e-5
0.208, 1.060e-5
0.209, 1.067e-5
0.210, 1.073e-5
0.211, 1.079e-5
0.212, 1.084e-5
0.213, 1.088e-5
0.214, 1.092e-5
0.215, 1.096e-5
0.216, 1.099e-5
0.217, 1.102e-5
0.218, 1.104e-5
0.219, 1.106e-5
0.220, 1.107e-5
0.221, 1.108e-5
